SkyId,pred_x1,pred_y1,pred_x2,pred_y2,pred_x3, pred_y3
Sky1,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky2,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky3,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky4,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky5,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky6,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky7,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky8,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky9,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky10,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky11,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky12,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky13,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky14,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky15,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky16,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky17,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky18,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky19,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky20,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky21,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky22,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky23,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky24,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky25,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky26,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky27,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky28,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky29,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky30,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky31,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky32,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky33,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky34,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky35,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky36,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky37,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky38,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky39,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky40,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky41,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky42,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky43,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky44,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky45,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky46,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky47,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky48,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky49,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky50,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky51,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky52,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky53,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky54,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky55,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky56,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky57,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky58,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky59,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky60,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky61,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky62,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky63,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky64,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky65,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky66,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky67,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky68,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky69,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky70,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky71,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky72,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky73,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky74,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky75,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky76,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky77,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky78,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky79,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky80,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky81,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky82,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky83,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky84,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky85,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky86,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky87,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky88,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky89,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky90,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky91,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky92,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky93,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky94,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky95,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky96,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky97,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky98,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky99,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky100,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky101,2877.325483,415.754473,1919.154876,1845.753063,0.0,0.0
Sky102,42.264505,770.576489,2786.545879,137.865991,0.0,0.0
Sky103,1763.458692,2459.006602,3912.783979,1563.666338,0.0,0.0
Sky104,527.218770,2528.021295,514.091094,3539.159643,0.0,0.0
Sky105,1168.329526,2791.007973,3607.503422,973.304672,0.0,0.0
Sky106,459.641308,3221.268925,1355.479445,3.305009,0.0,0.0
Sky107,3814.777512,3227.444528,1281.812907,3344.614107,0.0,0.0
Sky108,1847.476916,1195.919897,290.783108,1214.151293,0.0,0.0
Sky109,403.202779,1180.168939,3268.961794,4174.426174,0.0,0.0
Sky110,510.229719,1809.169367,2574.149653,350.215796,0.0,0.0
Sky111,4190.443230,3115.561099,3214.254941,3432.928658,0.0,0.0
Sky112,738.830215,665.824282,21.097540,2513.575746,0.0,0.0
Sky113,1386.723637,589.215082,355.589183,1387.967247,0.0,0.0
Sky114,1728.210168,2126.237539,1820.669013,1320.477583,0.0,0.0
Sky115,3325.101557,2321.343691,3329.344644,4339.773683,0.0,0.0
Sky116,3328.065469,3526.535517,1307.729585,4148.908050,0.0,0.0
Sky117,2916.949093,1266.129900,2683.037767,840.436310,0.0,0.0
Sky118,140.928829,1920.197387,3938.580013,4310.871958,0.0,0.0
Sky119,1879.777767,1217.377471,54.400442,1644.016450,0.0,0.0
Sky120,807.125743,1570.297051,456.725779,3603.981358,0.0,0.0
Sky121,2799.678794,3455.742849,771.220441,941.804977,0.0,0.0
Sky122,1732.738859,2193.439529,4530.121004,1053.491316,0.0,0.0
Sky123,3449.247646,596.650978,2703.296612,2632.753643,0.0,0.0
Sky124,2291.228491,3690.839500,3677.237140,1239.510318,0.0,0.0
Sky125,2121.332834,1947.028136,1182.359628,2711.106405,0.0,0.0
Sky126,286.300508,3065.506925,362.350194,1390.891714,0.0,0.0
Sky127,2478.622112,3657.584152,3967.582544,3996.454790,0.0,0.0
Sky128,3123.223694,1504.225034,784.789412,837.777542,0.0,0.0
Sky129,3595.603678,1702.194360,1650.644832,942.385991,0.0,0.0
Sky130,1234.073450,3223.644897,3311.299783,3928.371889,0.0,0.0
Sky131,2240.018268,3842.943293,1549.760908,4036.071610,0.0,0.0
Sky132,4125.637828,2012.307294,4217.420887,1847.400536,0.0,0.0
Sky133,2292.653611,2398.583135,3757.129907,4187.001090,0.0,0.0
Sky134,2004.946558,2835.622186,2563.825450,1395.090533,0.0,0.0
Sky135,1004.397110,2316.126370,2966.367300,765.614891,0.0,0.0
Sky136,3111.670822,3948.909492,2826.244441,3072.754236,0.0,0.0
Sky137,3397.159677,1550.026496,730.573833,3770.061350,0.0,0.0
Sky138,2175.228327,1923.767135,3757.849617,372.071250,0.0,0.0
Sky139,2257.968993,2013.046905,2908.893216,4461.387815,0.0,0.0
Sky140,1913.189813,3984.878637,2847.739654,2770.486518,0.0,0.0
Sky141,821.440916,2529.824615,519.986218,646.242907,0.0,0.0
Sky142,3393.569239,2816.053928,3522.125971,747.258561,0.0,0.0
Sky143,739.452707,2643.826720,3780.178790,1807.132482,0.0,0.0
Sky144,2119.581036,808.825085,3528.893297,603.987747,0.0,0.0
Sky145,3259.320128,2401.198465,2728.859225,2755.379938,0.0,0.0
Sky146,3005.654136,247.895791,1561.908648,3284.573899,0.0,0.0
Sky147,1444.435925,3034.048239,2117.388650,1672.603606,0.0,0.0
Sky148,3097.364184,1441.840104,2722.396912,4117.474050,0.0,0.0
Sky149,1326.088388,706.816515,3233.775253,2556.815508,0.0,0.0
Sky150,2565.710413,2757.944064,1817.982551,1118.163126,0.0,0.0
Sky151,1254.874788,3866.260076,150.340551,3089.139345,0.0,0.0
Sky152,80.482981,3564.436028,2368.140435,1119.068463,0.0,0.0
Sky153,1761.861920,433.271745,2586.047762,3185.541037,0.0,0.0
Sky154,1500.383121,3163.346451,1993.162236,1602.149528,0.0,0.0
Sky155,3344.380641,870.940389,534.706907,2341.445067,0.0,0.0
Sky156,2506.945478,3460.550984,4366.017047,2480.941309,0.0,0.0
Sky157,1603.685166,2484.145013,599.885060,4228.395797,0.0,0.0
Sky158,1805.349196,2408.860685,2669.855397,275.254645,0.0,0.0
Sky159,597.373904,2244.941710,471.907440,927.075989,0.0,0.0
Sky160,870.940248,1841.625595,263.629388,819.161769,0.0,0.0
Sky161,2668.100381,3572.572765,3332.833985,1472.196995,0.0,0.0
Sky162,1558.141910,2226.065679,4027.447264,2790.961681,0.0,0.0
Sky163,838.630343,405.796457,2784.306278,2249.357343,0.0,0.0
Sky164,3256.444200,2459.953091,4468.595717,3533.492299,0.0,0.0
Sky165,1578.028836,2497.673406,1101.570132,3130.580438,0.0,0.0
Sky166,715.708333,1897.603145,474.767771,3860.981362,0.0,0.0
Sky167,3027.523354,2636.987214,2341.962797,3843.153017,0.0,0.0
Sky168,2928.018340,3625.693456,2020.138136,3349.169279,0.0,0.0
Sky169,3991.237363,2229.248247,4241.252734,2541.034805,0.0,0.0
Sky170,2144.961805,1528.914206,2026.244922,3933.138475,0.0,0.0
Sky171,1548.100640,688.778952,524.257619,2143.992207,0.0,0.0
Sky172,2778.292057,1180.135713,1510.853120,2897.523870,0.0,0.0
Sky173,1058.540332,2824.978287,1357.237907,414.720875,0.0,0.0
Sky174,2434.883214,3544.607559,3695.240776,4086.000788,0.0,0.0
Sky175,1959.958769,1938.542346,458.921256,780.129613,0.0,0.0
Sky176,4173.702736,1587.465149,1540.369573,857.444534,0.0,0.0
Sky177,210.901451,1446.124360,2805.804315,559.418904,0.0,0.0
Sky178,356.593155,3474.950888,1912.218078,3919.186920,0.0,0.0
Sky179,871.755103,3535.978370,549.116454,3793.594289,0.0,0.0
Sky180,3586.390653,3384.142294,2074.813328,3812.766129,0.0,0.0
Sky181,4182.560857,797.980067,4042.550283,2322.160756,0.0,0.0
Sky182,2566.905333,369.390020,708.566735,1776.592577,0.0,0.0
Sky183,3599.039986,2642.228676,3861.202877,1614.770187,0.0,0.0
Sky184,3443.727405,38.481061,1903.127467,2701.113871,0.0,0.0
Sky185,1080.684648,2211.088001,1601.406578,3768.270934,0.0,0.0
Sky186,1683.599907,2241.176487,1018.351023,1857.721647,0.0,0.0
Sky187,836.907217,73.463837,2595.191375,1978.053347,0.0,0.0
Sky188,871.539421,585.402694,2324.420295,1601.986479,0.0,0.0
Sky189,1920.926823,3918.105949,2111.519064,2181.242871,0.0,0.0
Sky190,2055.018974,1474.874457,3008.682791,2723.922625,0.0,0.0
Sky191,2463.786055,349.021252,2323.656859,2499.004491,0.0,0.0
Sky192,2526.760847,2668.308114,1331.593288,3096.601611,0.0,0.0
Sky193,46.874761,1689.499906,971.075352,3896.086386,0.0,0.0
Sky194,165.241501,3279.119161,1799.465411,1649.653469,0.0,0.0
Sky195,3736.332569,3391.819605,4019.947143,1237.502492,0.0,0.0
Sky196,653.199090,2038.235686,3316.111210,3124.301342,0.0,0.0
Sky197,1938.934351,2022.004942,1028.443734,2546.984928,0.0,0.0
Sky198,2602.180080,3648.379158,1947.586619,1181.268796,0.0,0.0
Sky199,1973.654825,82.329770,4004.219617,1097.680221,0.0,0.0
Sky200,3391.644745,2938.233366,3049.478129,3358.069910,0.0,0.0
