SkyId,pred_x1,pred_y1,pred_x2,pred_y2,pred_x3, pred_y3
Sky1,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky2,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky3,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky4,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky5,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky6,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky7,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky8,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky9,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky10,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky11,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky12,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky13,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky14,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky15,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky16,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky17,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky18,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky19,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky20,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky21,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky22,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky23,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky24,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky25,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky26,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky27,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky28,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky29,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky30,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky31,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky32,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky33,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky34,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky35,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky36,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky37,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky38,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky39,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky40,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky41,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky42,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky43,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky44,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky45,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky46,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky47,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky48,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky49,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky50,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky51,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky52,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky53,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky54,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky55,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky56,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky57,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky58,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky59,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky60,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky61,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky62,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky63,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky64,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky65,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky66,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky67,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky68,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky69,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky70,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky71,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky72,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky73,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky74,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky75,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky76,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky77,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky78,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky79,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky80,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky81,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky82,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky83,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky84,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky85,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky86,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky87,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky88,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky89,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky90,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky91,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky92,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky93,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky94,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky95,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky96,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky97,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky98,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky99,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky100,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky101,4132.762745,288.004962,0.000000,0.000000,0.0,0.0
Sky102,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky103,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky104,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky105,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky106,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky107,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky108,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky109,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky110,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky111,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky112,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky113,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky114,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky115,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky116,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky117,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky118,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky119,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky120,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky121,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky122,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky123,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky124,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky125,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky126,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky127,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky128,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky129,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky130,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky131,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky132,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky133,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky134,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky135,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky136,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky137,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky138,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky139,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky140,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky141,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky142,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky143,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky144,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky145,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky146,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky147,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky148,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky149,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky150,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky151,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky152,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky153,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky154,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky155,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky156,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky157,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky158,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky159,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky160,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky161,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky162,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky163,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky164,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky165,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky166,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky167,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky168,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky169,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky170,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky171,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky172,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky173,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky174,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky175,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky176,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky177,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky178,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky179,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky180,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky181,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky182,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky183,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky184,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky185,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky186,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky187,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky188,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky189,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky190,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky191,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky192,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky193,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky194,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky195,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky196,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky197,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky198,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky199,0.000000,0.000000,0.000000,0.000000,0.0,0.0
Sky200,0.000000,0.000000,0.000000,0.000000,0.0,0.0
