SkyId,pred_x1,pred_y1,pred_x2,pred_y2,pred_x3, pred_y3
Sky1,1053.608785,583.510866,0.000000,0.000000,0.000000,0.000000
Sky2,3472.925364,1883.921366,0.000000,0.000000,0.000000,0.000000
Sky3,2336.851359,1144.861447,0.000000,0.000000,0.000000,0.000000
Sky4,1444.657852,1645.693315,0.000000,0.000000,0.000000,0.000000
Sky5,3056.207387,1986.434020,0.000000,0.000000,0.000000,0.000000
Sky6,4144.481781,3045.771764,0.000000,0.000000,0.000000,0.000000
Sky7,3130.201033,1801.278477,0.000000,0.000000,0.000000,0.000000
Sky8,912.585424,2926.768828,0.000000,0.000000,0.000000,0.000000
Sky9,2648.745034,2615.007659,0.000000,0.000000,0.000000,0.000000
Sky10,3948.680151,641.186250,0.000000,0.000000,0.000000,0.000000
Sky11,3072.568811,2099.123474,0.000000,0.000000,0.000000,0.000000
Sky12,661.697833,3302.610921,0.000000,0.000000,0.000000,0.000000
Sky13,3535.368110,1438.819871,0.000000,0.000000,0.000000,0.000000
Sky14,1216.188785,4032.059571,0.000000,0.000000,0.000000,0.000000
Sky15,1645.753161,40.274139,0.000000,0.000000,0.000000,0.000000
Sky16,2434.481008,1441.098505,0.000000,0.000000,0.000000,0.000000
Sky17,2893.007039,3572.950839,0.000000,0.000000,0.000000,0.000000
Sky18,1657.195760,3789.804934,0.000000,0.000000,0.000000,0.000000
Sky19,3695.360619,2079.805262,0.000000,0.000000,0.000000,0.000000
Sky20,1449.254796,3024.729043,0.000000,0.000000,0.000000,0.000000
Sky21,2667.115360,2114.663190,0.000000,0.000000,0.000000,0.000000
Sky22,3069.745718,1302.063465,0.000000,0.000000,0.000000,0.000000
Sky23,3499.838728,34.428466,0.000000,0.000000,0.000000,0.000000
Sky24,748.817269,2091.559180,0.000000,0.000000,0.000000,0.000000
Sky25,2830.194698,2583.985441,0.000000,0.000000,0.000000,0.000000
Sky26,1640.569630,2718.217661,0.000000,0.000000,0.000000,0.000000
