SkyId,pred_x1,pred_y1,pred_x2,pred_y2,pred_x3, pred_y3
Sky1,1296.411654,1446.536360,0.000000,0.000000,0.000000,0.000000
Sky2,3575.430031,1994.145794,0.000000,0.000000,0.000000,0.000000
Sky3,2794.008140,1574.468307,0.000000,0.000000,0.000000,0.000000
Sky4,1879.298916,1836.596635,0.000000,0.000000,0.000000,0.000000
Sky5,3554.960713,2266.372072,0.000000,0.000000,0.000000,0.000000
Sky6,4559.305351,3234.052469,0.000000,0.000000,0.000000,0.000000
Sky7,3595.538482,2047.517459,0.000000,0.000000,0.000000,0.000000
Sky8,1183.264683,3044.378129,0.000000,0.000000,0.000000,0.000000
Sky9,2867.968291,3122.926429,0.000000,0.000000,0.000000,0.000000
Sky10,4178.973325,1058.881468,0.000000,0.000000,0.000000,0.000000
Sky11,3420.564860,2329.211179,0.000000,0.000000,0.000000,0.000000
Sky12,794.449779,3432.355017,0.000000,0.000000,0.000000,0.000000
Sky13,3635.228992,1621.558383,0.000000,0.000000,0.000000,0.000000
Sky14,1860.917613,4405.293115,0.000000,0.000000,0.000000,0.000000
Sky15,1771.660494,281.290784,0.000000,0.000000,0.000000,0.000000
Sky16,2622.781883,1953.025524,0.000000,0.000000,0.000000,0.000000
Sky17,3008.013901,3665.889608,0.000000,0.000000,0.000000,0.000000
Sky18,1255.756152,3849.047361,0.000000,0.000000,0.000000,0.000000
Sky19,3835.990751,2448.987529,0.000000,0.000000,0.000000,0.000000
Sky20,457.622242,4286.383360,0.000000,0.000000,0.000000,0.000000
Sky21,2729.392012,2182.956185,0.000000,0.000000,0.000000,0.000000
Sky22,2996.870700,1614.401630,0.000000,0.000000,0.000000,0.000000
Sky23,3748.980170,315.788864,0.000000,0.000000,0.000000,0.000000
Sky24,985.083454,2312.676918,0.000000,0.000000,0.000000,0.000000
Sky25,3255.488834,2761.257927,0.000000,0.000000,0.000000,0.000000
Sky26,2043.567511,3141.894082,0.000000,0.000000,0.000000,0.000000
Sky27,951.106591,3132.133518,0.000000,0.000000,0.000000,0.000000
Sky28,1943.340904,3620.408158,0.000000,0.000000,0.000000,0.000000
Sky29,267.998278,1093.201473,0.000000,0.000000,0.000000,0.000000
Sky30,3541.697549,3064.959897,0.000000,0.000000,0.000000,0.000000
Sky31,48.806218,4452.990047,0.000000,0.000000,0.000000,0.000000
Sky32,2451.331797,2987.289572,0.000000,0.000000,0.000000,0.000000
Sky33,2689.086055,378.609900,0.000000,0.000000,0.000000,0.000000
Sky34,2081.759248,1564.150999,0.000000,0.000000,0.000000,0.000000
Sky35,2492.167159,2588.224475,0.000000,0.000000,0.000000,0.000000
Sky36,1952.364571,3923.334290,0.000000,0.000000,0.000000,0.000000
Sky37,1919.715890,1869.717890,0.000000,0.000000,0.000000,0.000000
Sky38,160.734849,2515.078750,0.000000,0.000000,0.000000,0.000000
Sky39,4342.489057,4239.292897,0.000000,0.000000,0.000000,0.000000
Sky40,1834.112535,510.094317,0.000000,0.000000,0.000000,0.000000
Sky41,1722.778913,1045.775810,0.000000,0.000000,0.000000,0.000000
Sky42,2364.088224,4245.914636,0.000000,0.000000,0.000000,0.000000
Sky43,1442.758418,2224.958811,0.000000,0.000000,0.000000,0.000000
Sky44,3732.322020,3045.429104,0.000000,0.000000,0.000000,0.000000
Sky45,908.622795,4011.149079,0.000000,0.000000,0.000000,0.000000
Sky46,3393.741811,2391.203839,0.000000,0.000000,0.000000,0.000000
Sky47,3667.508902,2477.275758,0.000000,0.000000,0.000000,0.000000
Sky48,2542.082385,3098.991929,0.000000,0.000000,0.000000,0.000000
Sky49,2240.293083,4144.220922,0.000000,0.000000,0.000000,0.000000
Sky50,2460.918564,1197.545399,0.000000,0.000000,0.000000,0.000000
Sky51,899.148488,1233.887364,0.000000,0.000000,0.000000,0.000000
Sky52,1743.505186,2325.850011,0.000000,0.000000,0.000000,0.000000
Sky53,2512.070320,1896.964038,0.000000,0.000000,0.000000,0.000000
Sky54,1407.476969,424.257228,0.000000,0.000000,0.000000,0.000000
Sky55,2888.398634,3148.120052,0.000000,0.000000,0.000000,0.000000
Sky56,292.107745,4209.585173,0.000000,0.000000,0.000000,0.000000
Sky57,236.978202,1295.715321,0.000000,0.000000,0.000000,0.000000
Sky58,2706.099459,3916.439763,0.000000,0.000000,0.000000,0.000000
Sky59,913.087163,4160.184309,0.000000,0.000000,0.000000,0.000000
Sky60,2994.788340,4477.307678,0.000000,0.000000,0.000000,0.000000
Sky61,3637.611190,962.632524,0.000000,0.000000,0.000000,0.000000
Sky62,1498.344407,3417.417161,0.000000,0.000000,0.000000,0.000000
Sky63,751.566186,2585.056463,0.000000,0.000000,0.000000,0.000000
Sky64,3764.541996,914.928278,0.000000,0.000000,0.000000,0.000000
Sky65,2773.802892,1878.724930,0.000000,0.000000,0.000000,0.000000
